Suburb,Median listing price,Median price change - last quarter (%),Median price change - 1 year (%),Median price change - 2 years (%),Median weekly rent,Median yield %,Median rent change - 1 year (%),Previous month sales,Stock on market previous month,Stock variance vs. last year (%),Average days on market
Barmera,390000.0,-0.65,14.7,12.06,360.0,4.8,9.09,2.0,16.0,-30.43,65.0
Berri,395000.0,7.05,21.53,33.89,360.0,4.73,5.88,9.0,26.0,36.84,71.0
Karoonda,,,,,,,,0.0,1.0,-83.33,
Lameroo,,,,,,,,0.0,0.0,-100.0,
Loxton,444500.0,5.9,16.2,28.84,365.0,4.26,4.28,6.0,20.0,5.26,99.0
Mannum,500000.0,2.27,25.31,39.86,430.0,4.47,28.35,2.0,17.0,-39.29,68.0
Murray Bridge,497000.0,0.51,12.95,34.32,450.0,4.7,12.5,20.0,74.0,-21.28,51.0
Renmark,465000.0,0.84,24.0,20.77,380.0,4.24,0.0,3.0,23.0,0.0,99.0
Waikerie,359000.0,2.72,13.07,30.54,340.0,4.92,6.25,2.0,9.0,-52.63,134.0
Augusta,895000.0,0.0,0.0,27.85,,,,0.0,18.0,-14.29,143.0
Margaret River,750000.0,4.26,16.36,18.11,700.0,4.85,7.69,10.0,124.0,31.91,64.0
Busselton,795000.0,3.11,22.3,34.74,650.0,4.25,13.04,2.0,12.0,20.0,84.0
Australind,624000.0,2.36,18.85,32.76,620.0,5.16,9.73,19.0,133.0,29.13,58.0
Leschenault,899000.0,5.29,8.96,13.08,700.0,4.04,,3.0,15.0,66.67,76.0
Capel,549500.0,8.21,17.16,26.46,650.0,6.15,23.8,0.0,15.0,7.14,60.0
College Grove,599000.0,4.08,20.04,34.6,600.0,5.2,9.09,0.0,13.0,62.5,57.0
Carey Park,462500.0,7.14,32.52,54.68,525.0,5.9,16.66,3.0,31.0,-8.82,54.0
Collie,379000.0,4.16,18.8,31.14,490.0,6.72,16.66,6.0,39.0,-33.9,84.0
Dardanup,685000.0,3.28,12.38,9.6,,,,1.0,5.0,25.0,57.0
Davenport,,,,,,,,,,,
Eaton,572500.0,5.39,24.05,37.95,620.0,5.63,12.72,10.0,49.0,-20.97,53.0
Pelican Point,834500.0,,-2.35,4.5,700.0,4.36,7.69,1.0,7.0,16.67,99.0
Harvey,515000.0,8.78,29.07,51.91,,,,3.0,11.0,-15.38,59.0
East Bunbury,550000.0,9.1,22.22,37.84,550.0,5.2,13.4,3.0,32.0,14.29,101.0
Waroona,499000.0,5.62,28.6,42.97,400.0,4.16,0.0,3.0,23.0,-17.86,55.0
Dalyellup,604000.0,4.17,21.04,33.77,650.0,5.59,12.06,15.0,66.0,-37.14,66.0
Gelorup,925000.0,2.27,24.16,33.47,,,,3.0,12.0,0.0,88.0
Stratham,,4.8,,,,,,0.0,2.0,-81.82,94.0
South Bunbury,659000.0,8.87,34.48,55.05,560.0,4.41,12.0,9.0,81.0,15.71,75.0
Bunbury,590000.0,-1.67,9.36,18.23,590.0,5.2,13.46,3.0,26.0,-44.68,116.0
Withers,449500.0,2.87,30.28,61.11,500.0,5.78,19.04,4.0,10.0,-23.08,54.0
Usher,551000.0,22.49,45.38,50.13,600.0,5.66,20.0,0.0,21.0,40.0,47.0
Bridgetown,650000.0,6.66,13.04,32.65,520.0,4.16,30.0,3.0,30.0,0.0,77.0
Boyup Brook,350000.0,9.37,9.37,28.67,,,,1.0,10.0,0.0,83.0
Donnybrook,599000.0,4.54,20.04,32.37,565.0,4.9,37.8,3.0,30.0,25.0,128.0
Balingup,740000.0,21.11,32.14,46.82,,,,0.0,5.0,-16.67,77.0
Manjimup,390000.0,6.06,16.41,15.04,450.0,6.0,23.28,0.0,25.0,-24.24,219.0
Pemberton,445000.0,14.89,14.24,11.38,,,,0.0,6.0,-25.0,54.0
Dawesville,684000.0,3.33,24.59,42.79,600.0,4.56,0.0,8.0,95.0,-8.65,63.0
Bouvard,1100000.0,3.5,29.41,44.26,,,,2.0,10.0,66.67,72.0
Falcon,649000.0,9.39,25.04,41.39,525.0,4.2,7.14,12.0,59.0,28.26,47.0
Wannanup,779000.0,7.22,20.03,41.63,630.0,4.2,5.0,8.0,46.0,-31.34,97.0
Greenfields,589000.0,9.45,33.25,63.61,550.0,4.85,10.0,18.0,67.0,42.55,56.0
Halls Head,749000.0,5.8,25.04,50.1,600.0,4.16,3.44,18.0,96.0,9.09,57.0
Erskine,649000.0,4.84,18.21,35.49,600.0,4.8,13.2,8.0,33.0,10.0,41.0
Mandurah,530000.0,2.75,20.72,43.63,500.0,4.9,11.11,19.0,98.0,3.16,73.0
Pinjarra,549500.0,3.6,22.38,37.71,550.0,5.2,19.56,4.0,26.0,-18.75,54.0
City Beach,3250000.0,16.3,19.26,33.22,1300.0,2.08,8.33,2.0,45.0,-2.17,115.0
Cottesloe,3825000.0,1.34,12.66,36.6,1200.0,1.63,9.09,4.0,45.0,-25.0,118.0
Floreat,2000000.0,5.26,14.28,17.64,1050.0,2.73,5.52,4.0,34.0,-8.11,62.0
Mosman Park,2487500.0,0.21,7.12,24.37,950.0,1.98,5.55,6.0,47.0,-22.95,113.0
Peppermint Grove,4250000.0,-8.17,-8.61,6.25,1950.0,2.38,30.0,2.0,16.0,0.0,159.0
Nedlands,2000000.0,-2.44,5.26,17.71,1025.0,2.66,7.89,6.0,54.0,-23.94,98.0
Dalkeith,3795000.0,3.57,13.28,8.42,1300.0,1.78,1.96,2.0,24.0,-35.14,113.0
Crawley,,,,,775.0,,7.63,0.0,9.0,-25.0,
Swanbourne,2750000.0,1.85,17.14,37.5,1325.0,2.5,15.21,5.0,24.0,-7.69,87.0
Mount Claremont,2000000.0,13.63,14.28,14.28,1225.0,3.18,11.87,0.0,22.0,4.76,77.0
Mount Hawthorn,1550000.0,7.75,34.78,29.43,775.0,2.6,3.33,3.0,31.0,40.91,52.0
Leederville,1395000.0,7.6,26.81,39.5,700.0,2.6,2.94,5.0,19.0,-24.0,91.0
Mount Lawley,1395000.0,12.5,20.25,39.5,800.0,2.98,14.28,9.0,59.0,7.27,66.0
North Perth,1290000.0,5.31,29.12,30.3,780.0,3.14,8.33,8.0,42.0,-12.5,69.0
Subiaco,1625000.0,10.34,16.9,8.69,880.0,2.81,10.0,4.0,41.0,-29.31,58.0
Shenton Park,2000000.0,4.73,21.21,45.45,850.0,2.21,0.0,2.0,22.0,15.79,48.0
Wembley,1400000.0,11.95,12.0,16.66,800.0,2.97,1.26,2.0,28.0,-26.32,92.0
West Leederville,1650000.0,4.06,32.0,18.27,860.0,2.71,4.87,5.0,15.0,0.0,59.0
Glendalough,,-9.12,,,700.0,,11.11,1.0,7.0,-36.36,55.0
East Perth,1099500.0,20.0,22.16,50.82,700.0,3.31,7.69,16.0,136.0,-11.11,94.0
Highgate,,-12.36,,,750.0,,15.38,4.0,11.0,-63.33,60.0
Bassendean,775000.0,2.56,21.09,29.38,650.0,4.36,12.06,9.0,62.0,6.9,51.0
Eden Hill,630000.0,2.65,21.27,34.32,650.0,5.36,18.18,2.0,9.0,-10.0,49.0
Embleton,739000.0,3.09,23.37,34.97,650.0,4.57,18.18,3.0,20.0,25.0,74.0
Bedford,870000.0,3.65,12.04,24.28,680.0,4.06,8.8,4.0,24.0,-17.24,49.0
Maylands,900000.0,6.71,28.57,28.75,650.0,3.75,14.03,8.0,65.0,-27.78,68.0
Morley,749000.0,5.42,28.58,36.18,675.0,4.68,16.37,13.0,102.0,13.33,52.0
Noranda,800000.0,14.06,19.4,29.24,750.0,4.87,17.18,7.0,28.0,3.7,67.0
Chidlow,799000.0,-1.81,18.37,21.06,,,,1.0,10.0,25.0,74.0
Glen Forrest,899000.0,6.49,12.51,30.28,,,,2.0,9.0,125.0,47.0
Helena Valley,766500.0,3.37,18.1,22.44,,,,3.0,51.0,2.0,77.0
Koongamia,512000.0,4.25,28.32,38.75,,,,3.0,6.0,-25.0,45.0
Malmalling,,,,,,,,,,,
Mundaring,915000.0,11.71,18.98,33.57,,,,4.0,23.0,35.29,66.0
Swan View,629000.0,0.0,26.05,46.27,580.0,4.79,16.0,6.0,37.0,-24.49,50.0
Midvale,641500.0,7.95,26.15,40.67,600.0,4.86,20.0,7.0,98.0,-12.5,63.0
Avon Valley National Park,,,,,,,,,,,
Ballajura,717000.0,7.53,28.26,46.32,650.0,4.71,8.33,8.0,54.0,45.95,40.0
Beechboro,659500.0,8.63,31.9,49.88,600.0,4.73,14.28,4.0,45.0,12.5,63.0
Bullsbrook,640000.0,3.36,16.57,28.0,680.0,5.52,23.63,7.0,133.0,-5.0,71.0
Gidgegannup,1200000.0,1.22,2.12,26.44,,,,1.0,10.0,-16.67,73.0
Hazelmere,769000.0,-0.33,1.85,29.57,,,,0.0,22.0,266.67,100.0
Lockridge,549000.0,4.57,27.67,37.93,580.0,5.49,23.4,2.0,16.0,77.78,88.0
Kiara,645000.0,,34.37,37.38,680.0,5.48,13.33,1.0,5.0,400.0,36.0
Malaga,,,,,,,,0.0,0.0,0.0,
Melaleuca,,,,,,,,,,,
Lexia,,,,,,,,,,,
Middle Swan,599000.0,3.28,39.62,46.09,600.0,5.2,25.0,1.0,31.0,121.43,66.0
Herne Hill,650000.0,0.0,-1.37,-11.57,460.0,3.68,2.22,10.0,26.0,160.0,52.0
Midland,539000.0,7.31,35.08,40.0,550.0,5.3,22.22,12.0,78.0,41.82,65.0
Stratton,575000.0,10.22,34.5,51.71,595.0,5.38,13.33,1.0,12.0,0.0,30.0
Jane Brook,791500.0,13.69,31.91,38.49,710.0,4.66,5.18,1.0,24.0,118.18,63.0
The Vines,970000.0,-3.17,14.18,24.51,690.0,3.69,6.15,2.0,42.0,16.67,56.0
Walyunga National Park,,,,,,,,,,,
Aveley,697000.0,7.14,28.12,48.45,675.0,5.03,12.5,16.0,102.0,-12.07,59.0
Brabham,681000.0,5.6,23.81,39.26,720.0,5.49,20.0,11.0,179.0,-22.84,65.0
Henley Brook,712000.0,5.9,29.69,47.1,700.0,5.11,12.0,3.0,161.0,51.89,54.0
Ellenbrook,649000.0,6.95,30.06,44.54,650.0,5.2,18.18,32.0,165.0,-21.43,48.0
Craigie,750000.0,10.96,26.05,39.14,655.0,4.54,13.91,10.0,48.0,37.14,43.0
Beldon,750000.0,10.22,25.2,39.92,650.0,4.5,9.24,7.0,16.0,45.45,43.0
Currambine,779000.0,7.29,25.84,35.47,720.0,4.8,16.12,5.0,38.0,2.7,46.0
Kinross,831000.0,3.16,24.02,38.73,700.0,4.38,12.9,7.0,26.0,52.94,41.0
Duncraig,1000000.0,5.26,17.64,25.07,800.0,4.16,14.28,8.0,51.0,18.6,59.0
Greenwood,799000.0,7.76,26.92,34.73,700.0,4.55,16.66,6.0,30.0,0.0,53.0
Heathridge,750000.0,4.42,28.2,39.01,650.0,4.5,12.06,11.0,27.0,12.5,33.0
Connolly,995000.0,3.72,24.37,32.66,750.0,3.91,12.78,2.0,17.0,70.0,38.0
Hillarys,1399000.0,9.17,39.9,45.72,800.0,2.97,6.66,15.0,51.0,-3.77,60.0
Burns Beach,1094500.0,0.82,12.19,15.82,1100.0,5.22,11.11,6.0,24.0,-33.33,63.0
Joondalup,775000.0,7.15,23.21,40.27,640.0,4.29,16.36,12.0,69.0,30.19,47.0
Edgewater,769000.0,-2.92,19.04,26.48,670.0,4.53,13.55,1.0,16.0,-20.0,54.0
Kingsley,900000.0,11.67,28.57,38.46,730.0,4.21,12.3,6.0,30.0,-3.23,49.0
Mullaloo,1189000.0,10.0,26.48,28.54,830.0,3.62,10.66,2.0,14.0,-41.67,58.0
Kallaroo,1100000.0,17.64,29.41,46.66,750.0,3.54,11.11,4.0,27.0,-10.0,72.0
Ocean Reef,1250000.0,0.41,25.0,37.36,850.0,3.53,8.97,4.0,36.0,56.52,45.0
Padbury,879000.0,13.2,27.39,39.96,675.0,3.99,3.84,8.0,41.0,28.13,48.0
Sorrento,1600000.0,0.0,14.28,33.33,990.0,3.21,20.0,5.0,28.0,-20.0,76.0
Marmion,2000000.0,10.95,11.11,25.0,900.0,2.34,12.5,0.0,8.0,-33.33,72.0
Woodvale,899000.0,1.13,19.86,28.61,750.0,4.33,9.48,6.0,31.0,-3.13,47.0
Balcatta,750000.0,0.92,10.13,17.37,680.0,4.71,13.33,8.0,48.0,-9.43,63.0
Hamersley,892000.0,11.71,28.16,37.23,665.0,3.87,9.01,2.0,19.0,72.73,50.0
Balga,599500.0,6.81,42.39,58.8,600.0,5.2,20.0,17.0,112.0,-5.08,68.0
Mirrabooka,650000.0,9.23,30.26,55.13,600.0,4.8,15.38,5.0,18.0,-10.0,62.0
Herdsman,,,,,,,,,,,
Innaloo,859000.0,6.53,30.34,32.35,730.0,4.41,12.3,4.0,54.0,35.0,130.0
Doubleview,1000000.0,2.46,14.28,25.15,780.0,4.05,11.42,6.0,51.0,18.6,91.0
Karrinyup,1350000.0,8.33,35.0,35.0,850.0,3.27,11.11,7.0,45.0,-2.17,68.0
Gwelup,1500000.0,11.11,25.0,58.73,880.0,3.05,3.52,2.0,18.0,12.5,54.0
Carine,1300000.0,-7.3,15.55,45.73,850.0,3.4,0.0,10.0,45.0,28.57,185.0
Nollamara,639000.0,7.86,33.12,42.47,630.0,5.12,18.86,18.0,89.0,20.27,47.0
Westminster,649500.0,12.34,40.73,56.69,600.0,4.8,20.0,12.0,62.0,51.22,54.0
Osborne Park,690000.0,13.5,44.05,15.19,650.0,4.89,18.18,2.0,26.0,23.81,33.0
Trigg,1990000.0,2.36,0.0,-0.5,950.0,2.48,18.75,2.0,17.0,88.89,93.0
North Beach,1525000.0,-1.62,9.31,8.42,950.0,3.23,15.15,4.0,18.0,50.0,63.0
Watermans Bay,2850000.0,20.87,34.11,,850.0,1.55,18.88,1.0,9.0,200.0,60.0
Tuart Hill,717000.0,1.43,10.39,19.69,640.0,4.64,16.36,4.0,48.0,33.33,77.0
Joondanna,949000.0,11.7,20.12,35.57,720.0,3.94,10.76,5.0,23.0,9.52,40.0
Wembley Downs,1750000.0,3.7,17.44,40.0,1000.0,2.97,14.28,0.0,28.0,12.0,64.0
Churchlands,1947500.0,16.66,39.1,30.26,1150.0,3.07,15.0,2.0,15.0,0.0,63.0
Woodlands,1500000.0,11.23,20.0,35.13,850.0,2.94,13.33,0.0,16.0,14.29,51.0
Yokine,950000.0,6.14,20.25,29.25,650.0,3.55,8.33,9.0,65.0,-16.67,69.0
Coolbinia,1575000.0,5.0,-7.36,31.25,875.0,2.88,25.0,1.0,9.0,28.57,73.0
Menora,1600000.0,,,39.13,790.0,2.56,-12.71,1.0,6.0,500.0,67.0
Dianella,897500.0,8.32,26.4,29.13,650.0,3.76,10.16,19.0,105.0,-16.0,76.0
Alexander Heights,699000.0,4.46,21.56,40.08,650.0,4.83,4.83,4.0,23.0,0.0,42.0
Koondoola,580000.0,9.21,35.04,50.25,580.0,5.2,16.0,1.0,25.0,8.7,51.0
Butler,659000.0,10.36,37.57,55.05,600.0,4.73,15.38,15.0,67.0,21.82,42.0
Merriwa,647000.0,6.84,32.31,58.19,600.0,4.82,9.09,4.0,20.0,100.0,36.0
Ridgewood,629000.0,3.27,27.07,39.77,600.0,4.96,9.09,6.0,23.0,91.67,30.0
Carramar,825000.0,3.8,18.02,37.61,760.0,4.79,21.6,4.0,21.0,31.25,39.0
Clarkson,675000.0,4.05,22.95,45.16,630.0,4.85,14.54,14.0,135.0,21.62,45.0
Girrawheen,600000.0,9.25,33.63,50.37,550.0,4.76,12.24,5.0,42.0,-8.7,44.0
Marangaroo,725000.0,7.69,24.46,45.29,620.0,4.44,12.72,6.0,31.0,29.17,44.0
Mindarie,890000.0,1.96,11.31,18.66,850.0,4.96,7.59,2.0,75.0,-17.58,65.0
Quinns Rocks,849000.0,6.54,25.77,41.73,650.0,3.98,10.16,10.0,42.0,-10.64,57.0
Tapping,797000.0,8.57,22.8,38.6,700.0,4.56,7.69,7.0,28.0,-36.36,53.0
Ashby,689500.0,6.55,19.91,30.46,650.0,4.9,13.04,2.0,17.0,-37.04,55.0
Sinagra,695000.0,3.25,15.83,33.78,700.0,5.23,16.66,5.0,156.0,16.42,47.0
Alkimos,679500.0,7.68,26.41,43.05,650.0,4.97,16.07,20.0,281.0,-6.02,57.0
Eglinton,734500.0,4.31,18.46,22.41,575.0,4.07,8.49,3.0,18.0,-21.74,82.0
Carabooda,,,,,,,,0.0,3.0,200.0,
Pinjar,,,,,,,,0.0,0.0,0.0,
Two Rocks,596000.0,4.49,19.43,33.33,570.0,4.97,3.63,4.0,105.0,-22.22,62.0
Yanchep,629000.0,3.58,20.96,34.54,600.0,4.96,9.09,8.0,331.0,45.18,53.0
Hocking,775000.0,9.93,25.0,36.2,650.0,4.36,8.33,6.0,25.0,25.0,45.0
Pearsall,750000.0,7.82,30.43,41.37,650.0,4.5,12.06,5.0,69.0,76.92,42.0
Landsdale,875000.0,6.25,25.0,34.61,790.0,4.69,15.32,8.0,82.0,18.84,53.0
Madeley,851500.0,6.64,24.67,26.8,700.0,4.27,17.64,2.0,18.0,-10.0,55.0
Darch,850000.0,8.69,32.81,41.66,700.0,4.28,12.0,5.0,53.0,178.95,39.0
Wanneroo,699000.0,4.53,27.09,42.94,650.0,4.83,18.18,6.0,43.0,-29.51,53.0
Wungong,,,,,,,,0.0,0.0,-100.0,
Brookdale,550000.0,12.04,37.84,57.36,590.0,5.57,15.68,1.0,5.0,-58.33,77.0
Ashendon,,,,,,,,,,,
Lesley,,,,,,,,,,,
Camillo,550000.0,10.02,37.84,62.24,580.0,5.48,22.1,1.0,31.0,34.78,58.0
Champion Lakes,655000.0,14.04,34.77,55.76,680.0,5.39,14.28,2.0,34.0,13.33,93.0
Kelmscott,579000.0,7.94,28.95,55.43,580.0,5.2,18.36,9.0,80.0,25.0,61.0
Mount Nasura,650000.0,5.17,18.18,31.44,590.0,4.72,7.27,1.0,20.0,53.85,52.0
Mount Richon,689500.0,5.83,41.58,45.15,580.0,4.37,-2.53,2.0,12.0,0.0,68.0
Bedfordale,1188000.0,-1.71,3.34,25.71,,,,2.0,22.0,15.79,100.0
Roleystone,849000.0,6.25,8.98,26.9,700.0,4.28,16.66,2.0,18.0,-40.0,77.0
Seville Grove,600000.0,5.27,27.11,50.37,600.0,5.2,10.09,4.0,47.0,-9.62,54.0
Harrisdale,780000.0,3.73,25.4,46.89,745.0,4.96,17.32,10.0,96.0,60.0,55.0
Piara Waters,745000.0,2.71,18.44,31.04,740.0,5.16,13.84,11.0,178.0,7.88,52.0
Forrestdale,672000.0,4.83,20.0,34.66,700.0,5.41,12.9,0.0,85.0,-25.44,75.0
East Victoria Park,899000.0,4.11,18.44,28.42,670.0,3.87,11.66,3.0,54.0,8.0,54.0
Carlisle,759500.0,7.53,26.79,32.08,675.0,4.62,22.72,5.0,41.0,57.69,70.0
Perth Airport,,,,,,,,,,,
Victoria Park,943000.0,0.0,24.24,36.76,680.0,3.74,9.67,8.0,39.0,21.88,55.0
Lathlain,1150000.0,5.0,21.82,31.42,660.0,2.98,5.6,2.0,18.0,-5.26,59.0
Burswood,924500.0,,32.26,32.26,740.0,4.16,5.71,4.0,19.0,0.0,71.0
Cloverdale,675000.0,3.15,22.83,36.36,620.0,4.77,24.0,13.0,26.0,-51.85,72.0
Kewdale,699000.0,4.62,16.69,33.26,650.0,4.83,18.18,7.0,19.0,-13.64,46.0
Rivervale,749000.0,7.15,9.34,21.68,695.0,4.82,15.83,11.0,70.0,-1.41,69.0
Bentley,670000.0,8.33,24.07,28.84,620.0,4.81,19.23,5.0,54.0,22.73,80.0
Wilson,775000.0,7.15,19.41,32.47,650.0,4.36,14.03,3.0,26.0,-39.53,82.0
St James,775000.0,4.51,21.56,34.78,700.0,4.69,17.64,6.0,33.0,32.0,83.0
Canning Vale,896500.0,8.88,24.16,37.92,750.0,4.35,13.63,16.0,144.0,23.08,63.0
Cannington,589500.0,10.22,31.0,31.29,640.0,5.64,23.07,2.0,36.0,-16.28,106.0
Queens Park,676500.0,5.5,36.66,41.97,650.0,4.99,18.18,3.0,42.0,31.25,63.0
Ferndale,747000.0,17.33,35.81,49.4,675.0,4.69,35.0,0.0,20.0,5.26,45.0
Lynwood,649000.0,3.18,22.56,35.2,620.0,4.96,12.72,2.0,27.0,35.0,65.0
Riverton,1099000.0,11.32,29.59,32.56,770.0,3.64,18.46,3.0,30.0,50.0,56.0
Shelley,1250000.0,-0.5,4.34,25.12,710.0,2.95,-5.34,1.0,27.0,-15.63,115.0
Rossmoyne,1889000.0,20.01,35.02,45.53,770.0,2.11,2.66,0.0,16.0,45.45,95.0
Welshpool,435000.0,,,,,,,0.0,8.0,300.0,
Willetton,1280000.0,4.16,34.87,42.22,750.0,3.04,11.11,5.0,71.0,26.79,74.0
Beckenham,650000.0,4.25,20.37,34.15,650.0,5.2,25.0,7.0,53.0,15.22,81.0
Kenwick,599000.0,6.1,25.18,42.11,600.0,5.2,25.0,5.0,24.0,-14.29,107.0
Langford,600000.0,9.33,33.33,47.96,620.0,5.37,24.0,2.0,27.0,0.0,69.0
Gosnells,600000.0,8.18,30.86,54.24,590.0,5.11,22.91,21.0,147.0,-2.0,54.0
Southern River,718000.0,7.61,19.86,30.54,720.0,5.21,10.76,7.0,144.0,-36.28,86.0
Maddington,599000.0,4.54,26.1,50.12,620.0,5.38,24.0,6.0,98.0,2.08,81.0
Orange Grove,,,,,,,,0.0,1.0,0.0,
Martin,749000.0,2.63,8.7,49.8,650.0,4.51,10.16,1.0,13.0,160.0,66.0
Thornlie,675000.0,7.43,27.59,47.05,650.0,5.0,18.18,25.0,110.0,48.65,56.0
Forrestfield,679000.0,8.51,25.85,36.07,615.0,4.7,11.81,9.0,66.0,4.76,47.0
High Wycombe,660000.0,4.84,20.1,32.26,600.0,4.72,20.0,4.0,61.0,15.09,53.0
Kalamunda,899000.0,5.88,23.31,24.86,625.0,3.61,10.61,5.0,43.0,48.28,70.0
Maida Vale,799000.0,5.66,21.24,41.41,640.0,4.16,23.07,4.0,23.0,35.29,64.0
Gooseberry Hill,1000000.0,0.05,1.01,7.29,805.0,4.18,,3.0,14.0,55.56,74.0
Lesmurdie,939000.0,5.88,25.2,23.71,630.0,3.48,8.62,7.0,29.0,7.41,59.0
Bickley,1490000.0,7.19,57.0,,,,,0.0,2.0,-75.0,111.0
Carmel,,,,,,,,1.0,4.0,33.33,93.0
Byford,645000.0,7.74,29.12,48.27,650.0,5.24,12.06,17.0,244.0,0.83,63.0
Mundijong,599500.0,-6.75,-4.69,2.47,,,,1.0,45.0,1025.0,29.0
Serpentine,899000.0,8.33,5.2,8.96,,,,0.0,8.0,-46.67,77.0
Jarrahdale,950000.0,2.29,15.15,38.28,,,,1.0,4.0,-20.0,57.0
Manning,1000000.0,0.4,10.43,25.0,750.0,3.9,1.35,2.0,16.0,-5.88,64.0
South Perth,2000000.0,6.94,43.42,60.12,800.0,2.08,15.94,10.0,89.0,-11.88,126.0
Banjup,1850000.0,12.12,57.44,54.16,750.0,2.1,7.91,0.0,6.0,100.0,102.0
Bibra Lake,877000.0,11.6,34.92,50.17,690.0,4.09,15.0,0.0,17.0,13.33,54.0
Coolbellup,699000.0,4.62,25.26,30.41,650.0,4.83,22.64,6.0,37.0,-5.13,51.0
Hamilton Hill,749000.0,1.3,25.04,30.26,650.0,4.51,18.18,10.0,60.0,-24.05,51.0
Henderson,,,,,,,,0.0,0.0,0.0,
North Coogee,1685000.0,5.34,29.86,30.11,1100.0,3.39,22.22,8.0,35.0,-7.89,115.0
South Lake,679000.0,0.3,23.67,37.17,600.0,4.59,20.0,4.0,16.0,-15.79,37.0
Cockburn Central,694500.0,9.58,33.17,31.65,650.0,4.86,25.0,4.0,28.0,47.37,102.0
Spearwood,725000.0,5.0,29.57,31.81,650.0,4.66,17.11,10.0,48.0,20.0,51.0
Success,749000.0,4.48,25.88,41.58,700.0,4.85,13.82,4.0,53.0,-24.29,48.0
Hammond Park,700000.0,6.64,18.64,33.2,690.0,5.12,15.0,8.0,128.0,-18.99,72.0
Yangebup,700000.0,8.12,16.86,34.22,640.0,4.75,11.3,6.0,35.0,-44.44,74.0
Beeliar,749000.0,5.5,24.62,29.36,700.0,4.85,21.73,8.0,42.0,-52.27,90.0
Wattleup,,,,,,,,0.0,3.0,50.0,
Jandakot,1058000.0,0.57,32.33,47.14,850.0,4.17,46.55,1.0,37.0,428.57,57.0
East Fremantle,1800000.0,11.45,24.18,39.58,850.0,2.45,6.25,3.0,22.0,-24.14,72.0
Fremantle,1275000.0,2.25,16.43,30.76,800.0,3.26,6.66,5.0,43.0,-8.51,66.0
Bertram,658000.0,7.33,31.86,49.54,635.0,5.01,15.45,3.0,26.0,100.0,76.0
Calista,550000.0,6.34,37.84,51.93,520.0,4.91,15.55,1.0,13.0,44.44,60.0
Postans,,,,,,,,,,,
Parmelia,589000.0,8.49,31.18,57.06,550.0,4.85,14.58,10.0,68.0,106.06,52.0
Orelia,556000.0,6.0,30.21,59.08,550.0,5.14,14.58,8.0,23.0,155.56,41.0
Casuarina,2295000.0,9.3,14.75,14.75,1300.0,2.94,23.8,1.0,28.0,86.67,118.0
Wandi,649500.0,4.9,20.27,29.9,680.0,5.44,19.29,5.0,34.0,-37.04,100.0
Applecross,2650000.0,8.69,47.63,78.45,950.0,1.86,18.75,2.0,81.0,-4.71,125.0
Ardross,1660000.0,15.63,50.9,50.9,850.0,2.66,3.03,3.0,28.0,12.0,94.0
Bateman,1200000.0,11.68,26.31,33.77,750.0,3.25,20.0,2.0,7.0,-36.36,68.0
Bicton,1324500.0,7.74,47.98,20.95,780.0,3.06,4.0,7.0,36.0,9.09,66.0
Palmyra,950000.0,0.1,11.76,31.03,750.0,4.1,15.38,7.0,46.0,43.75,54.0
Booragoon,1325000.0,8.33,35.61,46.24,800.0,3.13,18.51,5.0,29.0,20.83,58.0
Bull Creek,1321000.0,9.73,40.68,55.41,750.0,2.95,19.04,5.0,32.0,68.42,56.0
Leeming,1092000.0,7.64,28.62,33.17,750.0,3.57,7.91,4.0,33.0,43.48,49.0
Melville,1200000.0,2.6,20.0,42.94,750.0,3.25,3.44,6.0,28.0,16.67,64.0
Murdoch,900000.0,13.42,26.31,35.33,750.0,4.33,10.29,0.0,11.0,-21.43,124.0
Kardinya,900000.0,3.53,16.12,28.57,710.0,4.1,9.23,6.0,38.0,2.7,49.0
Willagee,860000.0,9.67,22.85,22.85,700.0,4.23,12.9,6.0,34.0,25.93,64.0
Winthrop,1500000.0,0.75,20.0,26.05,850.0,2.94,6.25,0.0,24.0,60.0,60.0
Cooloongup,599000.0,4.18,22.49,53.98,550.0,4.77,8.91,9.0,40.0,100.0,40.0
Port Kennedy,680000.0,3.05,16.04,43.15,600.0,4.58,9.09,11.0,103.0,0.98,49.0
Rockingham,650000.0,6.84,20.59,32.92,580.0,4.64,16.0,23.0,126.0,1.61,67.0
Safety Bay,699000.0,3.88,20.72,39.8,560.0,4.16,12.0,7.0,37.0,-2.63,64.0
Shoalwater,735000.0,10.96,26.72,34.98,590.0,4.17,9.25,6.0,21.0,5.0,56.0
Golden Bay,619000.0,5.27,24.04,37.86,600.0,5.04,9.09,6.0,125.0,32.98,48.0
Secret Harbour,760000.0,4.52,20.82,46.29,630.0,4.31,8.62,12.0,65.0,18.18,43.0
Waikiki,649000.0,4.34,23.73,38.37,575.0,4.6,10.57,12.0,77.0,35.09,43.0
Warnbro,649000.0,5.0,30.06,54.52,580.0,4.64,11.53,16.0,64.0,25.49,46.0
Baldivis,649000.0,6.09,25.04,44.54,630.0,5.04,10.52,54.0,559.0,25.62,56.0
Karnup,645000.0,6.55,29.12,43.65,600.0,4.83,4.34,3.0,49.0,-14.04,84.0
Albany,875000.0,0.72,10.34,10.06,520.0,3.09,14.28,1.0,18.0,-35.71,233.0
Bayonet Head,599000.0,1.73,11.02,30.5,540.0,4.68,6.93,7.0,21.0,5.0,52.0
